subjID,condition,phase,target,correct_choice,wrong_choice,correct_order,trial_type,response,accuracy,catch_accuracy
2019-07-23-131812,words,test,ko_we,ye_ko_we,ko_we_ye,2,post-pre,1,0,0.666666666666667
2019-07-23-131812,words,test,ti_thu,je_ti_thu,ti_thu_je,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,ye_yi,ju_ye_yi,ye_yi_ju,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,to_ta,to_ta,ra_to_ta,2,ident-pre,1,0,0.666666666666667
2019-07-23-131812,words,test,thi_ro,yu_thi_ro,thi_ro_yu,2,post-pre,1,0,0.666666666666667
2019-07-23-131812,words,test,bu_wa,bu_wa,ju_bu_wa,2,ident-pre,2,1,0.666666666666667
2019-07-23-131812,words,test,tha_ri,te_tha_ri,tha_ri_te,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,bu_thi,tha_bu_thi,ra_the_ye,2,pre-diff,2,1,0.666666666666667
2019-07-23-131812,words,test,no_ya,ke_no_ya,no_ya_ke,1,post-pre,1,1,0.666666666666667
2019-07-23-131812,words,test,bo_na,bo_na,thu_wa_me,1,ident-diff,1,1,0.666666666666667
2019-07-23-135123,shapes,test,octagon_semicircle,trefoil_octagon_semicircle,octagon_semicircle_trefoil,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,ellipse_cross,hexagon_ellipse_cross,ellipse_cross_hexagon,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,semicircle_quatrefoil,polygon_semicircle_quatrefoil,polygon_scalene_parallelogram,1,pre-diff,1,1,0.466666666666667
2019-07-23-135123,shapes,test,diamond_rectangle,pentagon_diamond_rectangle,diamond_rectangle_pentagon,2,post-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,rectangle_cross,kite_rectangle_cross,rectangle_cross_kite,2,post-pre,2,1,0.466666666666667
2019-07-23-135123,shapes,test,ring_pac,ring_pac,trapeze_ring_pac,2,ident-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,semicircle_heart,scalene_semicircle_heart,semicircle_heart_scalene,2,post-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,ellipse_rectangle,diamond_ellipse_rectangle,ellipse_rectangle_diamond,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,arrow_pentagon,polygon_arrow_pentagon,arrow_pentagon_polygon,1,post-pre,2,0,0.466666666666667
2019-07-23-135123,shapes,test,trefoil_trapeze,octagon_trefoil_trapeze,trefoil_trapeze_octagon,2,post-pre,2,1,0.466666666666667
2019-07-23-135123,shapes,test,trefoil_rectangle,trefoil_rectangle,trefoil_rectangle_semicircle,2,ident-post,1,0,0.466666666666667
2019-07-23-135123,shapes,test,ellipse_octagon,right_ellipse_octagon,ellipse_octagon_right,2,post-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,ellipse_diamond,kite_ellipse_diamond,ellipse_diamond_kite,2,post-pre,2,1,0.466666666666667
2019-07-23-135123,shapes,test,right_hexagon,right_hexagon,polygon_rectangle_star,1,ident-diff,1,1,0.466666666666667
2019-07-23-135123,shapes,test,ellipse_arrow,ellipse_arrow,hexagon_ring_scalene,1,ident-diff,2,0,0.466666666666667
2019-07-23-135123,shapes,test,heart_scalene,heart_scalene_square,cross_arrow_parallelogram,2,post-diff,1,0,0.466666666666667
2019-07-23-135123,shapes,test,polygon_quatrefoil,octagon_polygon_quatrefoil,polygon_quatrefoil_octagon,2,post-pre,2,1,0.466666666666667
2019-07-23-135123,shapes,test,rectangle_quatrefoil,semicircle_rectangle_quatrefoil,rectangle_quatrefoil_semicircle,2,post-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,right_circle,hexagon_right_circle,right_circle_hexagon,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,quatrefoil_right,rectangle_quatrefoil_right,quatrefoil_right_rectangle,2,post-pre,2,1,0.466666666666667
2019-07-23-135123,shapes,test,ellipse_scalene,square_ellipse_scalene,ellipse_scalene_square,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,parallelogram_crescent,parallelogram_crescent_cross,pac_polygon_scalene,1,post-diff,1,1,0.466666666666667
2019-07-23-135123,shapes,test,octagon_heart,octagon_heart,ellipse_octagon_heart,1,ident-pre,2,0,0.466666666666667
2019-07-23-135123,shapes,test,crescent_pac,hexagon_crescent_pac,crescent_pac_hexagon,2,post-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,star_scalene,circle_star_scalene,star_scalene_circle,2,post-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,quatrefoil_heart,quatrefoil_heart,quatrefoil_heart_parallelogram,2,ident-post,1,0,0.466666666666667
2019-07-23-135123,shapes,test,diamond_arrow,diamond_arrow_right,rectangle_star_heart,2,post-diff,1,0,0.466666666666667
2019-07-23-135123,shapes,test,star_arrow,star_arrow,octagon_semicircle_heart,2,ident-diff,2,1,0.466666666666667
2019-07-23-135123,shapes,test,quatrefoil_pentagon,triangle_quatrefoil_pentagon,quatrefoil_pentagon_triangle,2,post-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,kite_pentagon,hexagon_kite_pentagon,kite_pentagon_hexagon,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,crescent_kite,crescent_kite,crescent_kite_ring,2,ident-post,1,0,0.466666666666667
2019-07-23-135123,shapes,test,ellipse_heart,star_ellipse_heart,star_parallelogram_cross,2,pre-diff,2,1,0.466666666666667
2019-07-23-135123,shapes,test,diamond_circle,diamond_circle,pac_diamond_circle,1,ident-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,triangle_scalene,diamond_triangle_scalene,triangle_scalene_diamond,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,star_parallelogram,circle_star_parallelogram,cross_semicircle_kite,2,pre-diff,2,1,0.466666666666667
2019-07-23-135123,shapes,test,star_diamond,quatrefoil_star_diamond,star_diamond_quatrefoil,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,arrow_circle,quatrefoil_arrow_circle,arrow_circle_quatrefoil,1,post-pre,1,1,0.466666666666667
2019-07-23-135123,shapes,test,ring_diamond,heart_ring_diamond,ring_diamond_heart,1,post-pre,2,0,0.466666666666667
2019-07-23-135123,shapes,test,ellipse_hexagon,pentagon_ellipse_hexagon,ellipse_hexagon_pentagon,2,post-pre,1,0,0.466666666666667
2019-07-23-135123,shapes,test,polygon_cross,arrow_polygon_cross,polygon_cross_arrow,1,post-pre,2,0,0.466666666666667
2019-07-23-141038,words,test,thu_ja,we_thu_ja,thu_ja_we,1,post-pre,2,0,0.533333333333333
2019-07-23-141038,words,test,ra_me,ye_ra_me,ra_me_ye,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,thi_we,yi_thi_we,thi_we_yi,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,me_na,ti_me_na,me_na_ti,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,ra_bu,yi_ra_bu,ra_bu_yi,1,post-pre,2,0,0.533333333333333
2019-07-23-141038,words,test,ne_te,we_ne_te,ne_te_we,1,post-pre,2,0,0.533333333333333
2019-07-23-141038,words,test,tho_ko,yi_tho_ko,tho_ko_yi,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,no_tho,wa_no_tho,no_tho_wa,1,post-pre,1,1,0.533333333333333
2019-07-23-141038,words,test,ri_no,ke_ri_no,ri_no_ke,2,post-pre,1,0,0.533333333333333
2019-07-23-141038,words,test,ni_me,ko_ni_me,ni_me_ko,2,post-pre,1,0,0.533333333333333
2019-07-23-141038,words,test,ye_ro,thu_ye_ro,ye_ro_thu,1,post-pre,1,1,0.533333333333333
2019-07-23-141038,words,test,ji_ja,tha_ji_ja,ji_ja_tha,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,the_me,tha_the_me,the_me_tha,1,post-pre,2,0,0.533333333333333
2019-07-23-141038,words,test,yu_ja,yu_ja,ji_yu_ja,2,ident-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,ne_je,mo_ne_je,we_ni_na,2,pre-diff,2,1,0.533333333333333
2019-07-23-141038,words,test,wa_jo,wa_jo_yo,me_je_mo,1,post-diff,2,0,0.533333333333333
2019-07-23-141038,words,test,ri_yi,ri_yi,yo_ri_yi,1,ident-pre,1,1,0.533333333333333
2019-07-23-141038,words,test,yu_ko,yi_yu_ko,mo_thu_wa,1,pre-diff,1,1,0.533333333333333
2019-07-23-141038,words,test,mo_tha,no_mo_tha,mo_tha_no,2,post-pre,1,0,0.533333333333333
2019-07-23-141038,words,test,thu_mo,thu_mo_re,ja_te_bu,1,post-diff,1,1,0.533333333333333
2019-07-23-141038,words,test,bo_mo,bo_mo,tha_ri_na,1,ident-diff,2,0,0.533333333333333
2019-07-23-141038,words,test,jo_me,jo_me,jo_me_na,1,ident-post,2,0,0.533333333333333
2019-07-23-141038,words,test,ye_yi,ne_ye_yi,ye_yi_ne,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,ti_te,yu_ti_te,ti_te_yu,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,tha_na,ti_tha_na,tha_na_ti,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,re_ja,me_re_ja,re_ja_me,1,post-pre,2,0,0.533333333333333
2019-07-23-141038,words,test,yu_te,yu_te,yu_te_ju,1,ident-post,2,0,0.533333333333333
2019-07-23-141038,words,test,ji_ya,ye_ji_ya,ji_ya_ye,2,post-pre,1,0,0.533333333333333
2019-07-23-141038,words,test,re_jo,re_jo,tho_bo_bu,2,ident-diff,1,0,0.533333333333333
2019-07-23-141038,words,test,ri_ju,bu_ri_ju,ri_ju_bu,1,post-pre,2,0,0.533333333333333
2019-07-23-141038,words,test,ja_mo,ju_ja_mo,ja_mo_ju,1,post-pre,1,1,0.533333333333333
2019-07-23-141038,words,test,ni_na,ni_na_ra,ri_to_we,1,post-diff,1,1,0.533333333333333
2019-07-23-141038,words,test,ra_ni,ke_ra_ni,ra_ni_ke,1,post-pre,1,1,0.533333333333333
2019-07-23-141038,words,test,ko_ta,ke_ko_ta,ko_ta_ke,2,post-pre,1,0,0.533333333333333
2019-07-23-141038,words,test,no_to,jo_no_to,no_to_jo,1,post-pre,2,0,0.533333333333333
2019-07-23-141038,words,test,the_ro,ja_the_ro,the_ro_ja,2,post-pre,2,1,0.533333333333333
2019-07-23-141038,words,test,je_ju,thi_je_ju,te_ri_re,1,pre-diff,2,0,0.533333333333333
2019-07-23-141038,words,test,yi_bo,yi_bo,yi_bo_tho,2,ident-post,2,1,0.533333333333333
2019-07-23-141038,words,test,bo_we,bo_we,yi_bo_we,1,ident-pre,2,0,0.533333333333333
2019-07-23-141038,words,test,ji_thu,ji_thu,te_mo_ne,1,ident-diff,1,1,0.533333333333333
2019-07-23-142722,shapes,test,arrow_crescent,star_arrow_crescent,arrow_crescent_star,2,post-pre,1,0,1
2019-07-23-142722,shapes,test,pac_arrow,hexagon_pac_arrow,pac_arrow_hexagon,2,post-pre,2,1,1
2019-07-23-142722,shapes,test,diamond_ring,crescent_diamond_ring,diamond_ring_crescent,1,post-pre,1,1,1
2019-07-23-142722,shapes,test,quatrefoil_ellipse,parallelogram_quatrefoil_ellipse,quatrefoil_ellipse_parallelogram,1,post-pre,1,1,1
2019-07-23-142722,shapes,test,rectangle_pentagon,pac_rectangle_pentagon,rectangle_pentagon_pac,1,post-pre,1,1,1
2019-07-23-142722,shapes,test,semicircle_cross,crescent_semicircle_cross,semicircle_cross_crescent,2,post-pre,1,0,1
2019-07-23-142722,shapes,test,trapeze_quatrefoil,pac_trapeze_quatrefoil,trapeze_quatrefoil_pac,2,post-pre,2,1,1
2019-07-23-142722,shapes,test,scalene_octagon,rectangle_scalene_octagon,scalene_octagon_rectangle,2,post-pre,2,1,1
2019-07-23-142722,shapes,test,right_parallelogram,right_parallelogram_trapeze,trapeze_kite_pac,2,post-diff,2,1,1
2019-07-23-142722,shapes,test,arrow_right,trefoil_arrow_right,arrow_right_trefoil,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,triangle_polygon,right_triangle_polygon,triangle_polygon_right,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,rectangle_parallelogram,circle_rectangle_parallelogram,rectangle_parallelogram_circle,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,trefoil_circle,kite_trefoil_circle,trefoil_circle_kite,2,post-pre,1,0,1
2019-07-23-142722,shapes,test,heart_square,heart_square,cross_right_pentagon,2,ident-diff,2,1,1
2019-07-23-142722,shapes,test,arrow_trapeze,trefoil_arrow_trapeze,arrow_trapeze_trefoil,1,post-pre,1,1,1
2019-07-23-142722,shapes,test,crescent_parallelogram,pentagon_crescent_parallelogram,crescent_parallelogram_pentagon,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,pac_right,pac_right_trefoil,diamond_hexagon_ring,1,post-diff,1,1,1
2019-07-23-142722,shapes,test,octagon_arrow,octagon_arrow,octagon_arrow_trefoil,2,ident-post,2,1,1
2019-07-23-142722,shapes,test,circle_ellipse,rectangle_circle_ellipse,rectangle_polygon_trapeze,1,pre-diff,1,1,1
2019-07-23-142722,shapes,test,square_star,parallelogram_square_star,square_star_parallelogram,2,post-pre,1,0,1
2019-07-23-142722,shapes,test,trefoil_square,trapeze_trefoil_square,circle_polygon_ellipse,2,pre-diff,2,1,1
2019-07-23-142722,shapes,test,trefoil_hexagon,trefoil_hexagon_pac,trapeze_right_ring,1,post-diff,1,1,1
2019-07-23-142722,shapes,test,triangle_parallelogram,scalene_triangle_parallelogram,triangle_parallelogram_scalene,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,octagon_trapeze,hexagon_octagon_trapeze,octagon_trapeze_hexagon,2,post-pre,1,0,1
2019-07-23-142722,shapes,test,semicircle_heart,semicircle_heart,scalene_trapeze_rectangle,1,ident-diff,1,1,1
2019-07-23-142722,shapes,test,ring_cross,square_ring_cross,ring_cross_square,2,post-pre,1,0,1
2019-07-23-142722,shapes,test,square_ring,octagon_square_ring,square_ring_octagon,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,pentagon_circle,pentagon_circle,parallelogram_pentagon_circle,1,ident-pre,1,1,1
2019-07-23-142722,shapes,test,polygon_parallelogram,triangle_polygon_parallelogram,polygon_parallelogram_triangle,2,post-pre,1,0,1
2019-07-23-142722,shapes,test,diamond_quatrefoil,crescent_diamond_quatrefoil,diamond_quatrefoil_crescent,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,trapeze_circle,star_trapeze_circle,trapeze_circle_star,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,diamond_trapeze,triangle_diamond_trapeze,diamond_trapeze_triangle,2,post-pre,2,1,1
2019-07-23-142722,shapes,test,diamond_triangle,ring_diamond_triangle,diamond_triangle_ring,2,post-pre,1,0,1
2019-07-23-142722,shapes,test,diamond_hexagon,diamond_hexagon,quatrefoil_arrow_square,1,ident-diff,1,1,1
2019-07-23-142722,shapes,test,scalene_arrow,scalene_arrow,scalene_arrow_ellipse,1,ident-post,1,1,1
2019-07-23-142722,shapes,test,hexagon_star,scalene_hexagon_star,hexagon_star_scalene,1,post-pre,2,0,1
2019-07-23-142722,shapes,test,rectangle_ring,rectangle_ring,parallelogram_rectangle_ring,1,ident-pre,1,1,1
2019-07-23-142722,shapes,test,quatrefoil_parallelogram,quatrefoil_parallelogram,quatrefoil_parallelogram_right,1,ident-post,1,1,1
2019-07-23-142722,shapes,test,heart_cross,heart_cross,trefoil_heart_cross,1,ident-pre,1,1,1
2019-07-23-142722,shapes,test,pentagon_quatrefoil,ellipse_pentagon_quatrefoil,trapeze_arrow_square,2,pre-diff,2,1,1
2019-07-23-144118,words,test,tho_ra,tho_ra_re,ko_mo_ro,2,post-diff,2,1,0.533333333333333
2019-07-23-144118,words,test,ro_ko,bo_ro_ko,ro_ko_bo,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,ni_ju,thi_ni_ju,ni_ju_thi,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,we_yo,ra_we_yo,we_yo_ra,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,ji_yi,ju_ji_yi,ji_yi_ju,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,ye_yi,na_ye_yi,ye_yi_na,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,na_ra,na_ra,na_ra_wa,2,ident-post,1,0,0.533333333333333
2019-07-23-144118,words,test,ta_re,ta_re,ju_thi_tho,2,ident-diff,1,0,0.533333333333333
2019-07-23-144118,words,test,ri_ye,mo_ri_ye,ri_ye_mo,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,ji_ra,jo_ji_ra,ye_yu_bo,2,pre-diff,1,0,0.533333333333333
2019-07-23-144118,words,test,tho_we,to_tho_we,tho_we_to,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,thi_ye,thi_ye,bu_thi_ye,2,ident-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,ye_te,thi_ye_te,ye_te_thi,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,ta_ra,ji_ta_ra,ta_ra_ji,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,jo_yi,jo_yi_the,the_we_re,1,post-diff,1,1,0.533333333333333
2019-07-23-144118,words,test,ro_yo,ji_ro_yo,ro_yo_ji,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,tha_ko,ke_tha_ko,tha_ko_ke,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,no_bu,ne_no_bu,no_bu_ne,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,jo_the,yi_jo_the,jo_the_yi,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,no_ju,me_no_ju,no_ju_me,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,ya_yu,thu_ya_yu,ya_yu_thu,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,ro_te,ri_ro_te,ne_thu_ni,1,pre-diff,1,1,0.533333333333333
2019-07-23-144118,words,test,ji_ni,ju_ji_ni,ji_ni_ju,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,ro_thi,ro_thi,bu_ni_bo,1,ident-diff,1,1,0.533333333333333
2019-07-23-144118,words,test,yu_ra,na_yu_ra,yu_ra_na,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,yi_ne,ko_yi_ne,yi_ne_ko,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,ke_thi,yo_ke_thi,ke_thi_yo,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,ja_to,ja_to,ja_to_ro,1,ident-post,1,1,0.533333333333333
2019-07-23-144118,words,test,ra_bu,ri_ra_bu,te_ti_me,1,pre-diff,1,1,0.533333333333333
2019-07-23-144118,words,test,ji_thi,ji_thi,ji_thi_the,1,ident-post,1,1,0.533333333333333
2019-07-23-144118,words,test,ja_te,bu_ja_te,ja_te_bu,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,no_ya,tha_no_ya,no_ya_tha,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,tho_je,ju_tho_je,tho_je_ju,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,yu_we,ja_yu_we,yu_we_ja,1,post-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,ro_ne,ro_ne,je_ro_ne,2,ident-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,to_na,ne_to_na,to_na_ne,2,post-pre,1,0,0.533333333333333
2019-07-23-144118,words,test,re_na,re_na,bo_no_we,2,ident-diff,1,0,0.533333333333333
2019-07-23-144118,words,test,ke_re,ke_re,to_ke_re,1,ident-pre,1,1,0.533333333333333
2019-07-23-144118,words,test,tha_yo,tha_yo_tho,ji_re_thi,2,post-diff,1,0,0.533333333333333
2019-07-23-144118,words,test,ro_ke,ja_ro_ke,ro_ke_ja,1,post-pre,1,1,0.533333333333333
2019-07-23-153947,shapes,test,heart_rectangle,triangle_heart_rectangle,heart_rectangle_triangle,1,post-pre,2,0,0.133333333333333
2019-07-23-153947,shapes,test,quatrefoil_parallelogram,pac_quatrefoil_parallelogram,quatrefoil_parallelogram_pac,1,post-pre,1,1,0.133333333333333
2019-07-23-153947,shapes,test,crescent_trapeze,polygon_crescent_trapeze,crescent_trapeze_polygon,1,post-pre,1,1,0.133333333333333
2019-07-23-153947,shapes,test,trefoil_rectangle,octagon_trefoil_rectangle,trefoil_rectangle_octagon,1,post-pre,2,0,0.133333333333333
2019-07-23-153947,shapes,test,semicircle_ring,semicircle_ring,diamond_star_trapeze,1,ident-diff,2,0,0.133333333333333
2019-07-23-153947,shapes,test,kite_parallelogram,kite_parallelogram_heart,pentagon_heart_circle,2,post-diff,1,0,0.133333333333333
2019-07-23-153947,shapes,test,star_pentagon,square_star_pentagon,star_pentagon_square,1,post-pre,1,1,0.133333333333333
2019-07-23-153947,shapes,test,diamond_pentagon,octagon_diamond_pentagon,diamond_pentagon_octagon,1,post-pre,2,0,0.133333333333333
2019-07-23-153947,shapes,test,cross_pentagon,right_cross_pentagon,cross_pentagon_right,2,post-pre,2,1,0.133333333333333
2019-07-23-153947,shapes,test,pac_crescent,pac_crescent,pac_crescent_octagon,1,ident-post,2,0,0.133333333333333
2019-07-23-153947,shapes,test,diamond_semicircle,crescent_diamond_semicircle,diamond_semicircle_crescent,2,post-pre,1,0,0.133333333333333
2019-07-23-153947,shapes,test,parallelogram_ring,rectangle_parallelogram_ring,parallelogram_ring_rectangle,1,post-pre,2,0,0.133333333333333
2019-07-23-153947,shapes,test,scalene_parallelogram,circle_scalene_parallelogram,scalene_parallelogram_circle,2,post-pre,2,1,0.133333333333333
2019-07-23-153947,shapes,test,ellipse_pentagon,diamond_ellipse_pentagon,ellipse_pentagon_diamond,2,post-pre,1,0,0.133333333333333
2019-07-23-153947,shapes,test,circle_ring,hexagon_circle_ring,circle_ring_hexagon,1,post-pre,1,1,0.133333333333333
2019-07-23-153947,shapes,test,octagon_right,octagon_right,scalene_octagon_right,1,ident-pre,2,0,0.133333333333333
2019-07-23-153947,shapes,test,polygon_star,heart_polygon_star,polygon_star_heart,1,post-pre,2,0,0.133333333333333
2019-07-23-153947,shapes,test,trefoil_star,right_trefoil_star,trefoil_star_right,1,post-pre,2,0,0.133333333333333
2019-07-23-153947,shapes,test,circle_hexagon,crescent_circle_hexagon,circle_hexagon_crescent,2,post-pre,2,1,0.133333333333333
2019-07-23-153947,shapes,test,hexagon_semicircle,hexagon_semicircle_diamond,quatrefoil_diamond_octagon,2,post-diff,1,0,0.133333333333333
2019-07-23-153947,shapes,test,ellipse_square,cross_ellipse_square,ellipse_square_cross,2,post-pre,2,1,0.133333333333333
2019-07-23-153947,shapes,test,hexagon_scalene,semicircle_hexagon_scalene,hexagon_scalene_semicircle,2,post-pre,2,1,0.133333333333333
2019-07-23-153947,shapes,test,scalene_pentagon,octagon_scalene_pentagon,scalene_pentagon_octagon,2,post-pre,1,0,0.133333333333333
2019-07-23-153947,shapes,test,trapeze_pentagon,ring_trapeze_pentagon,diamond_square_quatrefoil,1,pre-diff,1,1,0.133333333333333
2019-07-23-153947,shapes,test,square_right,square_right_trapeze,rectangle_ellipse_triangle,1,post-diff,2,0,0.133333333333333
2019-07-23-153947,shapes,test,trefoil_scalene,trefoil_scalene,trefoil_scalene_quatrefoil,2,ident-post,1,0,0.133333333333333
2019-07-23-153947,shapes,test,star_semicircle,star_semicircle,triangle_polygon_diamond,2,ident-diff,1,0,0.133333333333333
2019-07-23-153947,shapes,test,crescent_square,quatrefoil_crescent_square,crescent_square_quatrefoil,1,post-pre,1,1,0.133333333333333
2019-07-23-153947,shapes,test,triangle_star,triangle_star,hexagon_trapeze_diamond,1,ident-diff,2,0,0.133333333333333
2019-07-23-153947,shapes,test,circle_parallelogram,rectangle_circle_parallelogram,heart_arrow_trefoil,1,pre-diff,1,1,0.133333333333333
2019-07-23-153947,shapes,test,polygon_square,polygon_square,ring_polygon_square,1,ident-pre,2,0,0.133333333333333
