condition,subjID,phase,trial,trial_type,target,correct_order,correct,wrong,strategy,strategy_coded,lang1,lang1_rating,lang2,lang2_rating,lang3,lang3_rating,lang4,lang4_rating,response,accuracy,catch_accuracy,language,correct_choice,wrong_choice
shapes,2019-07-23-125712,test,NA,post-pre,polygon_triangle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.466666666666667,Kiitharaka,parallelogram_polygon_triangle,polygon_triangle_parallelogram
shapes,2019-07-23-125712,test,NA,post-pre,right_kite,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,pac_right_kite,right_kite_pac
shapes,2019-07-23-125712,test,NA,ident-diff,heart_trapeze,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,heart_trapeze,kite_triangle_rectangle
shapes,2019-07-23-125712,test,NA,post-pre,kite_circle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,heart_kite_circle,kite_circle_heart
shapes,2019-07-23-125712,test,NA,post-pre,kite_ellipse,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,ring_kite_ellipse,kite_ellipse_ring
shapes,2019-07-23-125712,test,NA,ident-pre,ring_quatrefoil,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,ring_quatrefoil,trefoil_ring_quatrefoil
shapes,2019-07-23-125712,test,NA,post-pre,pac_scalene,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.466666666666667,Kiitharaka,heart_pac_scalene,pac_scalene_heart
shapes,2019-07-23-125712,test,NA,post-pre,octagon_cross,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,hexagon_octagon_cross,octagon_cross_hexagon
shapes,2019-07-23-125712,test,NA,post-pre,ring_arrow,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.466666666666667,Kiitharaka,cross_ring_arrow,ring_arrow_cross
shapes,2019-07-23-125712,test,NA,post-pre,right_circle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,pac_right_circle,right_circle_pac
shapes,2019-07-23-125712,test,NA,post-pre,hexagon_parallelogram,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,rectangle_hexagon_parallelogram,hexagon_parallelogram_rectangle
shapes,2019-07-23-125712,test,NA,post-diff,cross_scalene,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,cross_scalene_circle,ellipse_star_semicircle
shapes,2019-07-23-125712,test,NA,post-pre,ring_circle,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,arrow_ring_circle,ring_circle_arrow
words,2019-07-23-131812,test,NA,post-pre,mo_yu,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,we_mo_yu,mo_yu_we
words,2019-07-23-131812,test,NA,pre-diff,ro_me,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,tho_ro_me,yi_te_bu
words,2019-07-23-131812,test,NA,post-pre,ya_jo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,na_ya_jo,ya_jo_na
words,2019-07-23-131812,test,NA,post-diff,ya_te,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,ya_te_tho,tha_na_me
words,2019-07-23-131812,test,NA,post-pre,ri_te,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,na_ri_te,ri_te_na
words,2019-07-23-131812,test,NA,pre-diff,wa_yi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,Kiitharaka,we_wa_yi,ti_ko_ya
words,2019-07-23-131812,test,NA,post-diff,we_ja,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,we_ja_ni,ni_ti_me
words,2019-07-23-131812,test,NA,post-pre,ja_na,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,bo_ja_na,ja_na_bo
words,2019-07-23-131812,test,NA,ident-post,thi_te,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,thi_te,thi_te_bo
words,2019-07-23-131812,test,NA,post-pre,bu_ko,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,ro_bu_ko,bu_ko_ro
words,2019-07-23-131812,test,NA,post-pre,yi_ja,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,ni_yi_ja,yi_ja_ni
words,2019-07-23-131812,test,NA,post-pre,ti_ja,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,jo_ti_ja,ti_ja_jo
words,2019-07-23-131812,test,NA,post-pre,ni_ra,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,te_ni_ra,ni_ra_te
words,2019-07-23-131812,test,NA,ident-diff,ri_the,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,ri_the,ja_tho_tha
words,2019-07-23-131812,test,NA,post-pre,yo_na,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,yu_yo_na,yo_na_yu
words,2019-07-23-131812,test,NA,ident-pre,ti_ra,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,ti_ra,tha_ti_ra
words,2019-07-23-131812,test,NA,post-pre,ye_to,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,Kiitharaka,no_ye_to,ye_to_no
words,2019-07-23-131812,test,NA,ident-diff,ye_ja,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,ye_ja,ko_yo_ji
words,2019-07-23-131812,test,NA,post-pre,ne_thu,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,ti_ne_thu,ne_thu_ti
words,2019-07-23-131812,test,NA,post-pre,mo_re,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,jo_mo_re,mo_re_jo
words,2019-07-23-131812,test,NA,post-pre,tho_ra,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,ri_tho_ra,tho_ra_ri
words,2019-07-23-131812,test,NA,ident-post,thu_ra,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,Kiitharaka,thu_ra,thu_ra_bu
words,2019-07-23-131812,test,NA,post-pre,no_bo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,na_no_bo,no_bo_na
words,2019-07-23-131812,test,NA,post-pre,tha_ye,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,mo_tha_ye,tha_ye_mo
words,2019-07-23-131812,test,NA,post-pre,yo_te,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,Kiitharaka,ke_yo_te,yo_te_ke
words,2019-07-23-131812,test,NA,post-diff,thi_ra,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,thi_ra_mo,ta_ya_mo
words,2019-07-23-131812,test,NA,post-pre,re_thi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,Kiitharaka,ni_re_thi,re_thi_ni
words,2019-07-23-131812,test,NA,post-pre,thu_te,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,Kiitharaka,yo_thu_te,thu_te_yo
words,2019-07-23-131812,test,NA,ident-post,tha_to,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,tha_to,tha_to_we
words,2019-07-23-131812,test,NA,post-pre,ke_yu,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,jo_ke_yu,ke_yu_jo
words,2019-07-23-131812,test,NA,post-pre,ko_we,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,ye_ko_we,ko_we_ye
words,2019-07-23-131812,test,NA,post-pre,ti_thu,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,je_ti_thu,ti_thu_je
words,2019-07-23-131812,test,NA,post-pre,ye_yi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,ju_ye_yi,ye_yi_ju
words,2019-07-23-131812,test,NA,ident-pre,to_ta,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,to_ta,ra_to_ta
words,2019-07-23-131812,test,NA,post-pre,thi_ro,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.666666666666667,Kiitharaka,yu_thi_ro,thi_ro_yu
words,2019-07-23-131812,test,NA,ident-pre,bu_wa,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,bu_wa,ju_bu_wa
words,2019-07-23-131812,test,NA,post-pre,tha_ri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.666666666666667,Kiitharaka,te_tha_ri,tha_ri_te
words,2019-07-23-131812,test,NA,pre-diff,bu_thi,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.666666666666667,Kiitharaka,tha_bu_thi,ra_the_ye
words,2019-07-23-131812,test,NA,post-pre,no_ya,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,Kiitharaka,ke_no_ya,no_ya_ke
words,2019-07-23-131812,test,NA,ident-diff,bo_na,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,Kiitharaka,bo_na,thu_wa_me
shapes,2019-07-23-135123,test,NA,post-pre,octagon_semicircle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,trefoil_octagon_semicircle,octagon_semicircle_trefoil
shapes,2019-07-23-135123,test,NA,post-pre,ellipse_cross,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,hexagon_ellipse_cross,ellipse_cross_hexagon
shapes,2019-07-23-135123,test,NA,pre-diff,semicircle_quatrefoil,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,polygon_semicircle_quatrefoil,polygon_scalene_parallelogram
shapes,2019-07-23-135123,test,NA,post-pre,diamond_rectangle,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,pentagon_diamond_rectangle,diamond_rectangle_pentagon
shapes,2019-07-23-135123,test,NA,post-pre,rectangle_cross,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,kite_rectangle_cross,rectangle_cross_kite
shapes,2019-07-23-135123,test,NA,ident-pre,ring_pac,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,ring_pac,trapeze_ring_pac
shapes,2019-07-23-135123,test,NA,post-pre,semicircle_heart,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,scalene_semicircle_heart,semicircle_heart_scalene
shapes,2019-07-23-135123,test,NA,post-pre,ellipse_rectangle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,diamond_ellipse_rectangle,ellipse_rectangle_diamond
shapes,2019-07-23-135123,test,NA,post-pre,arrow_pentagon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.466666666666667,Kiitharaka,polygon_arrow_pentagon,arrow_pentagon_polygon
shapes,2019-07-23-135123,test,NA,post-pre,trefoil_trapeze,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,octagon_trefoil_trapeze,trefoil_trapeze_octagon
shapes,2019-07-23-135123,test,NA,ident-post,trefoil_rectangle,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,trefoil_rectangle,trefoil_rectangle_semicircle
shapes,2019-07-23-135123,test,NA,post-pre,ellipse_octagon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,right_ellipse_octagon,ellipse_octagon_right
shapes,2019-07-23-135123,test,NA,post-pre,ellipse_diamond,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,kite_ellipse_diamond,ellipse_diamond_kite
shapes,2019-07-23-135123,test,NA,ident-diff,right_hexagon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,right_hexagon,polygon_rectangle_star
shapes,2019-07-23-135123,test,NA,ident-diff,ellipse_arrow,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.466666666666667,Kiitharaka,ellipse_arrow,hexagon_ring_scalene
shapes,2019-07-23-135123,test,NA,post-diff,heart_scalene,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,heart_scalene_square,cross_arrow_parallelogram
shapes,2019-07-23-135123,test,NA,post-pre,polygon_quatrefoil,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,octagon_polygon_quatrefoil,polygon_quatrefoil_octagon
shapes,2019-07-23-135123,test,NA,post-pre,rectangle_quatrefoil,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,semicircle_rectangle_quatrefoil,rectangle_quatrefoil_semicircle
shapes,2019-07-23-135123,test,NA,post-pre,right_circle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,hexagon_right_circle,right_circle_hexagon
shapes,2019-07-23-135123,test,NA,post-pre,quatrefoil_right,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,rectangle_quatrefoil_right,quatrefoil_right_rectangle
shapes,2019-07-23-135123,test,NA,post-pre,ellipse_scalene,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,square_ellipse_scalene,ellipse_scalene_square
shapes,2019-07-23-135123,test,NA,post-diff,parallelogram_crescent,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,parallelogram_crescent_cross,pac_polygon_scalene
shapes,2019-07-23-135123,test,NA,ident-pre,octagon_heart,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.466666666666667,Kiitharaka,octagon_heart,ellipse_octagon_heart
shapes,2019-07-23-135123,test,NA,post-pre,crescent_pac,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,hexagon_crescent_pac,crescent_pac_hexagon
shapes,2019-07-23-135123,test,NA,post-pre,star_scalene,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,circle_star_scalene,star_scalene_circle
shapes,2019-07-23-135123,test,NA,ident-post,quatrefoil_heart,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,quatrefoil_heart,quatrefoil_heart_parallelogram
shapes,2019-07-23-135123,test,NA,post-diff,diamond_arrow,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,diamond_arrow_right,rectangle_star_heart
shapes,2019-07-23-135123,test,NA,ident-diff,star_arrow,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,star_arrow,octagon_semicircle_heart
shapes,2019-07-23-135123,test,NA,post-pre,quatrefoil_pentagon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,triangle_quatrefoil_pentagon,quatrefoil_pentagon_triangle
shapes,2019-07-23-135123,test,NA,post-pre,kite_pentagon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,hexagon_kite_pentagon,kite_pentagon_hexagon
shapes,2019-07-23-135123,test,NA,ident-post,crescent_kite,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,crescent_kite,crescent_kite_ring
shapes,2019-07-23-135123,test,NA,pre-diff,ellipse_heart,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,star_ellipse_heart,star_parallelogram_cross
shapes,2019-07-23-135123,test,NA,ident-pre,diamond_circle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,diamond_circle,pac_diamond_circle
shapes,2019-07-23-135123,test,NA,post-pre,triangle_scalene,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,diamond_triangle_scalene,triangle_scalene_diamond
shapes,2019-07-23-135123,test,NA,pre-diff,star_parallelogram,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.466666666666667,Kiitharaka,circle_star_parallelogram,cross_semicircle_kite
shapes,2019-07-23-135123,test,NA,post-pre,star_diamond,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,quatrefoil_star_diamond,star_diamond_quatrefoil
shapes,2019-07-23-135123,test,NA,post-pre,arrow_circle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.466666666666667,Kiitharaka,quatrefoil_arrow_circle,arrow_circle_quatrefoil
shapes,2019-07-23-135123,test,NA,post-pre,ring_diamond,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.466666666666667,Kiitharaka,heart_ring_diamond,ring_diamond_heart
shapes,2019-07-23-135123,test,NA,post-pre,ellipse_hexagon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.466666666666667,Kiitharaka,pentagon_ellipse_hexagon,ellipse_hexagon_pentagon
shapes,2019-07-23-135123,test,NA,post-pre,polygon_cross,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.466666666666667,Kiitharaka,arrow_polygon_cross,polygon_cross_arrow
words,2019-07-23-141038,test,NA,post-pre,thu_ja,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,we_thu_ja,thu_ja_we
words,2019-07-23-141038,test,NA,post-pre,ra_me,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,ye_ra_me,ra_me_ye
words,2019-07-23-141038,test,NA,post-pre,thi_we,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,yi_thi_we,thi_we_yi
words,2019-07-23-141038,test,NA,post-pre,me_na,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,ti_me_na,me_na_ti
words,2019-07-23-141038,test,NA,post-pre,ra_bu,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,yi_ra_bu,ra_bu_yi
words,2019-07-23-141038,test,NA,post-pre,ne_te,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,we_ne_te,ne_te_we
words,2019-07-23-141038,test,NA,post-pre,tho_ko,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,yi_tho_ko,tho_ko_yi
words,2019-07-23-141038,test,NA,post-pre,no_tho,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.533333333333333,Kiitharaka,wa_no_tho,no_tho_wa
words,2019-07-23-141038,test,NA,post-pre,ri_no,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.533333333333333,Kiitharaka,ke_ri_no,ri_no_ke
words,2019-07-23-141038,test,NA,post-pre,ni_me,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.533333333333333,Kiitharaka,ko_ni_me,ni_me_ko
words,2019-07-23-141038,test,NA,post-pre,ye_ro,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.533333333333333,Kiitharaka,thu_ye_ro,ye_ro_thu
words,2019-07-23-141038,test,NA,post-pre,ji_ja,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,tha_ji_ja,ji_ja_tha
words,2019-07-23-141038,test,NA,post-pre,the_me,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,tha_the_me,the_me_tha
words,2019-07-23-141038,test,NA,ident-pre,yu_ja,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,yu_ja,ji_yu_ja
words,2019-07-23-141038,test,NA,pre-diff,ne_je,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,mo_ne_je,we_ni_na
words,2019-07-23-141038,test,NA,post-diff,wa_jo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,wa_jo_yo,me_je_mo
words,2019-07-23-141038,test,NA,ident-pre,ri_yi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.533333333333333,Kiitharaka,ri_yi,yo_ri_yi
words,2019-07-23-141038,test,NA,pre-diff,yu_ko,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.533333333333333,Kiitharaka,yi_yu_ko,mo_thu_wa
words,2019-07-23-141038,test,NA,post-pre,mo_tha,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.533333333333333,Kiitharaka,no_mo_tha,mo_tha_no
words,2019-07-23-141038,test,NA,post-diff,thu_mo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.533333333333333,Kiitharaka,thu_mo_re,ja_te_bu
words,2019-07-23-141038,test,NA,ident-diff,bo_mo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,bo_mo,tha_ri_na
words,2019-07-23-141038,test,NA,ident-post,jo_me,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,jo_me,jo_me_na
words,2019-07-23-141038,test,NA,post-pre,ye_yi,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,ne_ye_yi,ye_yi_ne
words,2019-07-23-141038,test,NA,post-pre,ti_te,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,yu_ti_te,ti_te_yu
words,2019-07-23-141038,test,NA,post-pre,tha_na,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,ti_tha_na,tha_na_ti
words,2019-07-23-141038,test,NA,post-pre,re_ja,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,me_re_ja,re_ja_me
words,2019-07-23-141038,test,NA,ident-post,yu_te,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,yu_te,yu_te_ju
words,2019-07-23-141038,test,NA,post-pre,ji_ya,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.533333333333333,Kiitharaka,ye_ji_ya,ji_ya_ye
words,2019-07-23-141038,test,NA,ident-diff,re_jo,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.533333333333333,Kiitharaka,re_jo,tho_bo_bu
words,2019-07-23-141038,test,NA,post-pre,ri_ju,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,bu_ri_ju,ri_ju_bu
words,2019-07-23-141038,test,NA,post-pre,ja_mo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.533333333333333,Kiitharaka,ju_ja_mo,ja_mo_ju
words,2019-07-23-141038,test,NA,post-diff,ni_na,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.533333333333333,Kiitharaka,ni_na_ra,ri_to_we
words,2019-07-23-141038,test,NA,post-pre,ra_ni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.533333333333333,Kiitharaka,ke_ra_ni,ra_ni_ke
words,2019-07-23-141038,test,NA,post-pre,ko_ta,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.533333333333333,Kiitharaka,ke_ko_ta,ko_ta_ke
words,2019-07-23-141038,test,NA,post-pre,no_to,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,jo_no_to,no_to_jo
words,2019-07-23-141038,test,NA,post-pre,the_ro,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.533333333333333,Kiitharaka,ja_the_ro,the_ro_ja
words,2019-07-23-141038,test,NA,pre-diff,je_ju,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.533333333333333,Kiitharaka,thi_je_ju,te_ri_re
